8.2;;;
Footsteps;Creature;FEETCrea;dinosaur, creature, beast, dragon, mythical
Footsteps;Horse;FEETHors;walk, trot, gallop, hoof, hooves, canter
Footsteps;Human;FEETHmn;walk, run, foot, jog, sprint, jump, skip, hobble, hike, stride, footstep, feet, step, climb
Footsteps;Misc;FEETMisc;miscellaneous
Games;Arcade;GAMEArcd;pinball, whack-a-mole, skeeball, claw machine
Games;Board;GAMEBoard;chess, checkers, go, backgammon
Games;Casino;GAMECas;roulette, slot machine, craps, moneywheel, keno, poker machine
Games;Misc;GAMEMisc;poker, card, jenga, dice, knucklebone,
Games;Video;GAMEVideo;atari, ps4, xbox one, xbox 360, amstrad, famicom, snes, gameboy, nintendo 64, playstation, megadrive, psp
Geothermal;Fumarole;GEOFuma;steam vent, geothermal, fumarole
Geothermal;Geyser;GEOGeyser;spout, spray, bubble, boil
Geothermal;Lava;GEOLava;lava, flow, crackle, viscous, flare, rumble, volcano
Geothermal;Misc;GEOMisc;bubbling hot pool
Geothermal;Mud pots;GEOMudpot;mudpot, paint pot, tar pit, mud, bubble, glop
Glass;Break;GLASBrk;glass break, smash, shatter
Glass;Crash & debris;GLASCrsh;shard, fragment, crash, debris
Glass;Friction;GLASFric;stress, scrape, creak, squeak, screech
Glass;Handle;GLASHndl;handle, grab, set, pickup, set down, toss, catch
Glass;Impact;GLASImpt;hit, drop, impact, clink
Glass;Misc;GLASMisc;miscellaneous
Glass;Movement;GLASMvmt;rattle, roll, ping, clatter
Glass;Tonal;GLASTonl;resonate, ring, tonal, glass harmonica, crystal bowl
Gore;Blood;GOREBlood;drip, flow, gush, spurt, spray
Gore;Bone;GOREBone;bone snap, bone break, bone shatter, jaw snap, jaws
Gore;Burn;GOREBurn;sizzle, cauterize, seer, brand
Gore;Flesh;GOREFlsh;rip, peel, tear, rend, intestine, meat, wound
Gore;Misc;GOREMisc;miscellaneous
Gore;Ooze;GOREOoze;ooze, slime, flow, gelatin
Gore;Source;GORESrce;goosh, squish, goop, slime, ooze, glop, organ, intestine, juicy, goo, splat, ooze, rip, peel, stab, tear, rend, intestine, meat, wound, slice, impale, juicy, splat
Gore;Splat;GORESplt;goosh, squish, goop, slime, ooze, glop, organ, intestine, juicy, goo, splat
Gore;Squish;GORESqsh;squish, flesh, organ, goosh, intestine, juicy, splat
Gore;Stab;GOREStab;slice, impale, stab, cut, vorpal, dismember
Guns;Antique;GUNAntq;muzzleloader, musket, black powder, flintlock, longrifle, fire lance
Guns;Artillery;GUNArtl;howitzer, anti-aircraft gun, missile launcher, bazooka, mortar, rocket, naval
Guns;Automatic;GUNAuto;ak-47, m16, machine gun, tommy gun, uzi, m249, M1919, gatling gun, minigun, 
Guns;Cannon;GUNCano;blunderbuss, handcannon, cannon, black powder
Guns;Handle;GUNHndl;holster, gun, gun grab, gun catch, gun drop, gun load
Guns;Hitech;GUNTech;rail gun, spy gun
Guns;Mechanism;GUNMech;clip, cocking, gun rattle, bolt slide, magazine, bullet loading, gun cock
Guns;Misc;GUNMisc;flare gun, air gun, paintball gun
Guns;Pistol;GUNPis;9mm, pistol, revolver, glock, handgun, colt, smith & wesson, sig sauer, luger, walther ppk, browning, ruger, beretta
Guns;Rifle;GUNRif;rifle, mauser, casull, arisaka, luger, carbine, powell, sniper, hunting, semi-automatic
Guns;Shotgun;GUNShotg;shotgun, double barrel, mossberg, winchester, coach gun
Guns;Suppressed;GUNSupr;silenced, silencer
Horns;Air powered;HORNAir;fog horn, air horn, factory horn
Horns;Celebration;HORNCele;party horn, vuvuzela
Horns;Misc;HORNMisc;hunting call, elk call, duck call, fox bugle
Horns;Traditional;HORNTrad;shofar, conch, conch shell, battle horn, alphorn, alpine horn, alpenhorn
Human;Blow;HMNBlow;blow, exhale
Human;Breath;HMNBrth;breath, sigh, inhale, exhale, gasp, pant, wheeze, huff, heave, whoop, respiration, inhalation, exhalation
Human;Burp;HMNBurp;burp, belch, hiccup
Human;Cough;HMNCough;hack, ahem, hoarse, clear throat
Human;Heartbeat;HMNHart;palpitation, bumbum
Human;Kiss;HMNKiss;smooch, peck
Human;Misc;HMNMisc;miscellaneous
Human;Pee;HMNPee;peeing, urinating, pee, urinate, tinkle, wizz
Human;Skin;HMNSkin;rubbing, scratching, skin, itch, slap, hand grab, handshake, caress, rub, backrub
Human;Sneeze;HMNSneez;sneeze, ah-choo
Human;Sniff;HMNSniff;sniff, sniffing, smell, sniffle
Human;Snore;HMNSnor;snore, zzz, congested, heavy breathing, apnea
Human;Spit;HMNSpit;spit, hock, spew, spittoon, drool
Human;Vomit;HMNVomit;vomit, puke, upchuck, expunge, heave, gag, retch, hurl, spew, seasick
Ice;Break;ICEBrk;break, crack, rips, shatter, crunch
Ice;Crash & debris;ICECrsh;crash, fall, debris
Ice;Friction;ICEFric;stress, scrape, creak, squeak, screech
Ice;Handle;ICEHndl;handle, grab, set, pickup, set down, toss, catch
Ice;Impact;ICEImpt;hit, drop, impact, crash, clunk, clang, clink, chop
Ice;Misc;ICEMisc;miscellaneous
Ice;Movement;ICEMvmt;drag, roll, rattle, shake
Ice;Tonal;ICETonl;bow, ring, shing
Lasers;Beam;LASRBeam;beam, gamma, ray
Lasers;Gun;LASRGun;plasma weapon, blaster, laser cannon
Lasers;Impact;LASRImpt;laser, blaster, impact, hit, sizzle
Lasers;Misc;LASRMisc;miscellaneous
Leather;Creak;LETHRCreak;creak, stress, tension
Leather;Handle;LETHRHndl;handle, grab, set, pickup, set down, toss, catch
Leather;Impact;LETHRImpt;hit, impact, grab, thud, thump
Leather;Misc;LETHRMisc;miscellaneous
Leather;Movement;LETHRMvmt;flap, flop, rustle, mvmt, slide
Liquid & mud;Bubbles;LIQBubl;bubble, foam, pop, mud
Liquid & mud;Impact;LIQImpt;splat, splatter, hit, impact, plop, kerplunk, plunk, mud
Liquid & mud;Misc;LIQMisc;miscellaneous
Liquid & mud;Movement;LIQMvmt;ooze, slime, goo, mud
Liquid & mud;Suction;LIQSuct;suction, slurp, glomp, plunger, mud
Machines;Amusement;MACHAmus;rollercoaster, merry-go-round, scrambler, tilt-a-whirl, kiddy ride, theme park ride, pinball, skeeball
Machines;Antique;MACHAntq;printing press, sewing machine, olive press, butter churn
Machines;Appliance;MACHAppl;oven, fridge, refrigerator, blender, food processor, hair dryer, ice maker, washing machine, dryer, iron, coffee maker, dishwasher, electric can opener, garbage disposal, humidifier, dehumidifier, sewing machine, toaster, waffle maker, griddle, hot plate
Machines;Construction;MACHCnst;crane, cement mixer, wood chipper
Machines;Elevator;MACHElev;paternoster, freight elevator, passenger elevator, lift
Machines;Escalator;MACHEscl;travelator, moving walkway
Machines;Fan;MACHFan;fan, ceiling fan, box fan, industrial fan, bladeless fan
Machines;Garden;MACHGrdn;lawnmower, weedwhacker, edger, chainsaw, trimmer, polesaw, mulcher, cultivator
Machines;Gym;MACHGym;treadmill, eliptical, rowing machine, exercise bike, stationary bike, nordictrack, stair climber.
Machines;Hitech;MACHTech;gadget, digital, handheld
Machines;Hvac;MACHHvac;aircon, air conditioning, heating.
Machines;Industrial;MACHInd;hydraulic press, assembly line, distillery, punch press, form press+F437:F450
Machines;Mechanism;MACHMech;puzzle box, rube goldberg, gizmo
Machines;Medical;MACHMed;x-ray machines, mri, cat scan, pet scan, blood pressure machine, lab test machine, centrifuge, ventilator, defibrillator
Machines;Misc;MACHMisc;miscellaneous
Machines;Office;MACHOffc;fax machine, facsimile machine, telefax, copy machine, printer, shredder, xerox, photocopier, mimeograph, laser printer, inkjet, paper shredder, plotter
Machines;Pump;MACHPump;water pump, sump pump, compressor, air compressor
Magic;Angelic;MAGAngl;holy, celestial, ethereal, divine, spiritual, beatific, righteous, saintly
Magic;Elemental;MAGElem;fire, water, earth, electric, air, wind
Magic;Evil;MAGEvil;dark, devil, summon, necromancy, voodoo, black magic, forbidden
Magic;Misc;MAGMisc;miscellaneous
Magic;Poof;MAGPoof;chuff, foomp, blast
Magic;Shimmer;MAGShim;twinkle, sparkle, bell tree, chime, glint, glisten, glitter, scintillation, glow, glimmer, gleam
Magic;Spell;MAGSpel;witch, wizard, sorcerer, cast, incantation, hex, rune, sorcery, enchant, invocation, bewitch, exorcism, curse, trance
Mechanical;Click;MECHClik;click, clack, snap, toggle, button
Mechanical;Gears;MECHGear;gear, cog, pinion, rack and pinion, transmission, cogwheel, gearwheel, flywheel
Mechanical;Hydraulic & pneumatic;MECHHydr;hydraulic, pneumatic, pressurized, valve
Mechanical;Latch;MECHLtch;latch, hardware, lock, clasp, hasp, bolt
Mechanical;Lever;MECHLvr;lever, switch, clunk, clank
Mechanical;Lock;MECHLock;padlock, deadbolt
Mechanical;Misc;MECHMisc;miscellaneous
Mechanical;Pulley;MECHPuly;squeak, chirp, roll
Mechanical;Ratchet;MECHRtch;ratchet, snap, click, wind, crank, winch
Mechanical;Relay;MECHRelay;flip, toggle, clack
Mechanical;Roller;MECHRolr;roll, belt, lineshaft
Mechanical;Switch;MECHSwtch;switch, click, clack, toggle, button
Metal;Break;METLBrk;break, crack, rip, shatter, crunch
Metal;Crash & debris;METLCrsh;crash, fall, debris
Metal;Friction;METLFric;stress, scrape, creak, squeak, screech
Metal;Handle;METLHndl;handle, grab, set, pickup, set down, toss, catch
Metal;Impact;METLImpt;hit, drop, impact, crash, clunk, clang
Metal;Misc;METLMisc;miscellaneous
Metal;Movement;METLMvmt;drag, roll, rattle, shake
Metal;Tonal;METLTonl;bow, ring, wronk, shing, warp, bend, resonate
Motors;Antique;MOTRAntq;kerosene engine, paraffin engine
Motors;Combustion;MOTRComb;diesel engine, gas engine, combustion engine, two-stroke engine
Motors;Electric;MOTRElec;toothbrush, electric razor, electric motor, garbage disposal, dentist drill
Motors;Misc;MOTRMisc;miscellaneous
Motors;Servo;MOTRSrvo;robot, rc car, camera focus, car antenna, printer
Motors;Turbine;MOTRTurb;windmill, airplane, aircraft, generator
Movement;Activity;MOVEActv;activity, moving, cleaning, shopping, unpacking
Movement;Animal;MOVEAnml;stampede, herd, charge, trample, scramble
Movement;Creature;MOVECrea;slither, crawl, slide, squirm, wriggle
Movement;Crowd;MOVECrwd;walk, run, march, mill, shuffle, scuffle, sit, stand, lie, slip, jump, skip
Movement;Human;MOVEHmn;walk, run, march, mill, shuffle, scuffle, sit, stand, lie, slip, jump, skip
Movement;Insect;MOVEInsc;swarm, hive, beehive, slither, maggots
Movement;Misc;MOVEMisc;miscellaneous
Movement;Presence;MOVEPres;adjust, shuffle, scuffle, light movement, shift
Musical;Bells;MUSCBell;tubular bells, carillon, gamelan, singing bowl, hand bell, cowbell, gong, gamelan, agung, bowl gong, tam-tam
Musical;Brass;MUSCBrass;tuba, french horn, trombone, trumpet, mellophone, euphorium, sousaphone, flugelhorn, bugle, saxhorn, cornet
Musical;Chime;MUSCChim;wind chime, bell tree, tinkle, twinkle, shimmer
Musical;Choral;MUSCChor;choir, choral, gospel, church
Musical;Experimental;MUSCExpr;theremin, glass armonica, pyrophone, stylophone, cristal baschet, electrified cactus, aeolian wind harp
Musical;Instrument;MUSCInst;instrument
Musical;Keyed;MUSCKeyd;piano, organ, harpsicord, accordian, melodica, celesta, spinet, clavinet, clavichord, harmonium, dulcitone
Musical;Loop;MUSCLoop;music loops, sample loops, drum loops
Musical;Misc;MUSCMisc;miscellaneous, harmonica, kazoo
Musical;Percussion;MUSCPerc;timpani, kettle drum, bass drum, toms, war drums, taiko, kick drum, snare drum
Musical;Percussion tuned;MUSCTnprc;glockenspiel, xylophone, vibraphone, metallophone,  bell lyre, steel drum, marimba
Musical;Performance;MUSCPrfm;band, street musician, live concert, show, nightclub, 
Musical;Plucked;MUSCPluck;guitar, banjo, ukelele, harp, acoustic guitar, bass guitar, mandolin,  balalaika, sitar, pipa, thumb piano, jaw harp, zither, balalaika, autoharp, kora, lute, lyre, oud, tambura, karimba
Musical;Sample;MUSCSmpl;samples, raw samples, one-shot
Musical;Shaken;MUSCShake;maracas, tambourine, rattles, rainstick, shekere , egg shaker, chajchas, monkey stick, katsa, sistrum, shaker, cabasa
Musical;Song & phrase;MUSCSong;music, player piano, ringtone, musical car by, phrase
Musical;Stinger;MUSCStngr;music sting, news sting, title
Musical;Stringed;MUSCStr;violin, cello, viola, violoncello, bass, double bass
Musical;Synthesized;MUSCSynth;synth, moog, casio, roland, arp, synthesizer, oberheim, minimoog, yamaha, korg
Musical;Toy;MUSCToy;music box, jack in the box
Musical;Woodwind;MUSCWind;flute, piccolo, oboe, bassoon, recorder, clarinet, saxophone, bass clarinet, ney, bansuri, kaval, pan flute, xiao, fife, 
Natural disaster;Avalanche;NATDAval;landslide, mudslide
Natural disaster;Earthquake;NATDQuak;earthquake, rumble, rattle, fissure, lfe
Natural disaster;Misc;NATDMisc;miscellaneous
Natural disaster;Tornado;NATDTorn;twister, vortex, waterspout
Natural disaster;Tsunami;NATDTsun;tidal wave, tsunami
Natural disaster;Typhoon;NATDThyp;typhoon, hurricane, cyclone, tropical storm
Natural disaster;Volcano;NATDVolc;eruption, lava, lava bombs, eruptions, pyroclast
Objects;Bag;OBJBag;duffle, backpack, back pack, purse, handbag, shoulder bag, camera bag
Objects;Book;OBJBook;book, cover, magazine, catalog, textbook, dictionary, tome, volume, bible, publication
Objects;Coin;OBJCoin;toss, flip, ping, dump, spin, piggy bank, clink, coinage, loose change, change, silver dollar, penny, nickel, dime, quarter
Objects;Container;OBJCont;box, carboard box, container, package, jewelly box, plastic container, lid, tupperware, capsule, breadbox, canister, toolbox, pill box
Objects;Fashion;OBJFash;shoes, boots, mascara, lipstick, makeup, belt, sash, scarf, high-heels, eyeliner, sunglasses, glasses, wallet, hat, gloves, watches, shawl, socks, bandana, headband, ties, muffs, suspenders, robe, hankerchief
Objects;Furniture;OBJFurn;chesterfield, sofa, rocking chair, table, chair, loveseat, stool, cabinet, bookcase, bed, couch, chest
Objects;Garden;OBJGrdn;flower pot, garden sculpture, hose, faucet, watering can, bird feeder, composter
Objects;Gym;OBJGym;weight, dumbell, barbell, mat, weight bench, jumprope, exercise ball, yoga mat, weight bench, resistance band, kettlebell, fitness ball, exercise ball
Objects;Household;OBJHsehld;domestic, home, house
Objects;Jewelry;OBJJewl;bracelet, necklace, crown, earing, ring, nosering, pendant, tie pin, cufflinks
Objects;Keys;OBJKey;keyring, keychain, lanyard
Objects;Luggage;OBJLug;suitcase, baggage, duffel bag, duffel
Objects;Medical;OBJMed;manual blood pressure meter, stethoscope, rubber gloves, clamp, syringe, forcep
Objects;Misc;OBJMisc;miscellaneous
Objects;Office;OBJOffc;stapler, paper cutter, hole punch, scissors, paper tray, paperweight, folder, binder, report
Objects;Packaging;OBJPack;cardboard, styrofoam, packing peanuts, labels, packing paper, bubblewrap
Objects;Tape;OBJTape;tape, velcro, flypaper, glue, packing tape, masking tape, duct tape, gaffer tape, scotch tape, double stick tape
Objects;Umbrella;OBJUmbr;shake, rustle, pop, thump
Objects;Wheeled;OBJWhled;pram, perambulator, baby carriage, wheelchair, dolly, stroller, cart, gurney
Objects;Writing;OBJWrite;pen, pencil, marker, chalk, crayon, dry erase board, sharpie, signature
Objects;Zipper;OBJZipr;zipper, pants, jacket, tent, bag
Paper;Flutter;PAPRFltr;flutter, flap, fall, confetti, cardboard, paper
Paper;Friction;PAPRFric;sliding, scraping, cardboard, paper
Paper;Handle;PAPRHndl;turn, page, flip, browse, peruse, cardboard, paper
Paper;Impact;PAPRImpt;paper hit, smack, slap, newspaper, magazine, cardboard, paper
Paper;Misc;PAPRMisc;miscellaneous
Paper;Rip;PAPRRip;tear, rip, shred, cardboard, paper
Paper;Tonal;PAPRTonl;tonal, singing, ringing, paper, cardboard
Plastic;Break;PLASBrk;break, crack, rip, shatter, crunch
Plastic;Crash & debris;PLASCrsh;fall, crash, debris
Plastic;Friction;PLASFric;stress, scrape, creaks, squeaks, screech
Plastic;Handle;PLASHndl;handle, grab, set, pickup, set down, toss, catch
Plastic;Impact;PLASImpt;hit, drop, impact
Plastic;Misc;PLASMisc;miscellaneous
Plastic;Movement;PLASMvmt;drag, roll, rattle, shake
Plastic;Tonal;PLASTonl;tonal, singing, ringing
Rain;Cloth;RAINClth;rain, cloth, jacket, umbrella, cotton
Rain;Concrete;RAINConc;rain, cement, pavement, asphalt
Rain;General;RAIN;rain, rainstorm, downpour
Rain;Glass;RAINGlas;rain, glass, skylight, window, sunroof, greenhouse
Rain;Interior;RAINInt;rain, rainstorm, interior rain, windhield rain, rain on roof
Rain;Metal;RAINMetl;rain, metal, car, can, tin, roof
Rain;Plastic;RAINPlas;rain, plastic, vinyl, plexiglass
Rain;Vegetation;RAINVege;Rain on a metal surface, so rain on a car, or metal sheet, etc.
Rain;Water;RAINWatr;rain, puddle, lake, pond
Rain;Wood;RAINWood;rain, wood, deck, roof, shed, floor
Robots;Misc;ROBTMisc;automaton, droid, bot
Robots;Movement;ROBTMvmt;servo, solenoid, mechanism, pneumatic, hydraulic, droid, bot
Robots;Vocal;ROBTVox;droid, chirp, beep, whistle, bot
Rocks;Break;ROCKBrk;Breaks, Cracks, Rips, Shatters, Crunches
Rocks;Crash & debris;ROCKCrsh;Fall, Debris
Rocks;Friction;ROCKFric;Stress, Scrapes, Creaks, Squeaks, Screech
Rocks;Handle;ROCKHndl;handle, grab, set, pickup, set down, toss, catch
Rocks;Impact;ROCKImpt;Hit, Drop, Impact, Crash, Clunk, Clang, Clink, Chop
Rocks;Misc;ROCKMisc;miscellaneous
Rocks;Movement;ROCKMvmt;Drag, Roll, Rattle, Shake
Rocks;Tonal;ROCKTonl;Bowed, Ring, Wronk, Shing, Warp
Rope;Creak;ROPECreak;stretch, tension, pull
Rope;Handle;ROPEHndl;handle, grab, set, pickup, set down, toss, catch
Rope;Impact;ROPEImpt;hit, drop, impact
Rope;Misc;ROPEMisc;miscellaneous
Rope;Movement;ROPEMvmt;zuzz, zipline, zip, knot, tie
Rubber;Crash & debris;RUBRCrsh;debris, scatter, plop
Rubber;Friction;RUBRFric;squeak, creak, drag, rub, scrape, groan
Rubber;Handle;RUBRHndl;handle, grab, set, pickup, set down, toss, catch
Rubber;Impact;RUBRImpt;smack, impact, hit, bounce, drop
Rubber;Misc;RUBRMisc;miscellaneous
Rubber;Movement;RUBRMvmt;movement, drag, flap, flop
Rubber;Tonal;RUBRTonl;tonal, rubber, singing
Scifi;Alarm;SCIAlrm;sci-fi alarm, alert, warning
Scifi;Computer;SCICmpt;computer, console, interface, holoscreen
Scifi;Door;SCIDoor;sci-fi door, airlock
Scifi;Energy;SCIEnrg;particle, vortex, transporter, hologram, force field
Scifi;Impact;SCIImpt;energy hit, energy wave, force field
Scifi;Machine;SCIMach;teleporter, food replicators, holodeck
Scifi;Mechanism;SCIMech;tricorder, scifi device, gizmo
Scifi;Misc;SCIMisc;miscellaneous
Scifi;Retro;SCIRetro;old sci-fi
Scifi;Spaceship;SCIShip;spaceship, ufo, mothership, battlecruiser, starship
Scifi;Vehicle;SCIVeh;moon rover, landspeeder, speeder bike, hoverboard, podracer
Scifi;Weapon;SCIWeap;lightsabers, exotic weapon
Snow;Crash & debris;SNOWCrsh;snowball, snow crash
Snow;Friction;SNOWFric;stress, scrape, creak, squeak, screech
Snow;Handle;SNOWHndl;handle, grab, set, pickup, set down, toss, catch
Snow;Impact;SNOWImpt;snowball, snow drift, topple, fall
Snow;Misc;SNOWMisc;miscellaneous
Snow;Movement;SNOWMvmt;wade, drag, plow, fumble
Sports;Court;SPRTCourt;basketball, tennis, fencing, volleyball, racquetball, badminton, netball, squash, dodgeball, shuffleboard, handball
Sports;Field;SPRTField;soccer, football, baseball, field hockey, cricket, rugby, polo, lacrosse
Sports;Gym;SPRTGym;boxing, wrestling, gymnastics, weight training, martial arts, karate, judo, tae kwon do, dojo, kung fu
Sports;Indoor;SPRTIndor;bowling, billiards, ping pong, darts
Sports;Misc;SPRTMisc;golf
Sports;Skate;SPRTSkate;skateboarding, roller skating, rollerblading, push scooter
Sports;Track & field;SPRTTrck;long jump, running, pole vault, shot put, javelin throw
Sports;Water;SPRTWatr;swimming, water polo, water volleyball, diving, water skiing, surfing, kiteboarding, scuba, snorkeling
Sports;Winter;SPRTWntr;skiing, snowboarding, bobsledding, ice skating, sledding, curling, ice hockey, luge, speed skating
Swooshes;Swish;SWSH;swish, kungfu, whizby, flutter, swing
Swooshes;Whoosh;WHSH;woosh
Tools;Garden;TOOLGrdn;rake, hoe, spade, trowel, broom, pruning sheer, garden fork, tiller, loppers, shovel, weeder
Tools;Hand;TOOLHand;hammer, screwdriver, pliers, wrench, ratchet, socket, hand saw, clamp, cutter, pry bar, chisel, scraper, staple gun, file, scissors
Tools;Misc;TOOLMisc;miscellaneous
Tools;Pneumatic;TOOLPneu;jackhammer, air tool, air ratchet, nail guns
Tools;Power;TOOLPowr;drill, power saw, circular saw, jigsaw, sander, belt sander, router, power screwdriver, heat gun, drill press, table saw
Toys;Electronic;TOYElec;remote controlled car, slot car, speak and spell, furby
Toys;Mechanical;TOYMech;windup toy, toy robot, winding toy
Toys;Misc;TOYMisc;action figure, doll, stuffed animal
Trains;Brake;TRNBrake;breaks, screech, grind
Trains;Clack;TRNClak;clack
Trains;Door;TRNDoor;train door, subway door
Trains;Diesel;TRNDiesl;diesel train
Trains;Electric;TRNElec;commuter train, regional train, city line, inter-city train, light rail
Trains;High speed;TRNHspd;hi-tech train, maglev, monorails, hyperloop, bullet train
Trains;Horn;TRNHorn;train horn, subway horn
Trains;Interior;TRNInt;commuter train, regional train, city line, inter-city train, light rail, freight train, subway, monorail
Trains;Mechanism;TRNMech;shunt, decouple
Trains;Misc;TRNMisc;miscellaneous
Trains;Steam;TRNSteam;steam train, coal train
Trains;Subway;TRNSbwy;metro, subway, the tube, rer
Trains;Tram;TRNTram;tram, trolley, cable car, funicular, grip car
User interface;Alert;UIAlert;alert, tone, text message, notification, startup
User interface;Beep;UIBeep;computer beep, phone beep
User interface;Click;UIClick;click, tap, type
User interface;Data;UIData;data, processing, information, thinking
User interface;Glitch;UIGlitch;glitch, malfunction, failure, kernel panic, guru meditation error
User interface;Misc;UIMisc;miscellaneous
User interface;Motion;UIMvmt;swipe, scroll, zoom, page
Vegetation;Grass;VEGEGras;grass rustle, walk through, hay, wheat
Vegetation;Leaves;VEGELeaf;leaf swirl, leaf fall, leaves falling, leaf pile
Vegetation;Misc;VEGEMisc;foliage
Vegetation;Tree;VEGETree;tree fall, branch snap, branch break, twig
Vehicles;Alarm;VEHAlrm;car, auto, automobile, car alarm, arm chirp, disarm chirp, fob
Vehicles;Antique;VEHAntq;car, auto, automobile, oldsmobile, model a, model t
Vehicles;Atv;VEHAtv;quad, three-wheeler, four-wheeler, quadricycle, dune buggy
Vehicles;Bicycle;VEHBike;bicycle, bike, recumbent, unicycle, tandem, bmx
Vehicles;Brake;VEHBrake;brake squeal, screech, grind
Vehicles;Bus;VEHBus;city bus, school bus, greyhound bus, coach bus, tour bus, double decker
Vehicles;Car;VEHCar;car, auto, automobile
Vehicles;Construction;VEHCnst;crane, bulldozer, backhoe, excavator, digger, forklift
Vehicles;Door;VEHDoor;car, auto, automobile, car door, van door, truck door
Vehicles;Electric;VEHElec;segway, golf cart, electric scooter, electric car, electric motorcycle, tesla, electric gokart
Vehicles;Emergency;VEHEmrg;fire truck, firetruck, ambulance, police car, SWAT van
Vehicles;Farm;VEHFarm;tractor, combine, husker, harvester
Vehicles;Freight;VEHFrght;big rigs, lorry, semi-truck, u-haul truck, penske, box truck, freight truck
Vehicles;Generic by;VEHBy;car, auto, automobile, pass by
Vehicles;Horn;VEHHorn;car, auto, automobile, car horn
Vehicles;Interior;VEHInt;car, truck, van, interior, driving, onboard, bus
Vehicles;Jalopy;VEHJalop;car, auto, automobile, hoopty, clunker, junker, false start, misfiring, malfunctioning, misfire, backfire
Vehicles;Mechanism;VEHMech;window crank, glove box, windshield, wiper, trunk, seat belt, seatbelt, turn signal, gear shift
Vehicles;Military;VEHMil;tank, APC, armored personnel carrier, humvee, jeep
Vehicles;Misc;VEHMisc;snowmobile
Vehicles;Motorcycle;VEHMoto;scooter, motorcycle, motorbike, vespa, motocross, dirt bike
Vehicles;Racing;VEHRace;car, auto, automobile, race car, drag race car, indy, formula 1, nascar, grand prix, monster truck
Vehicles;Siren;VEHSirn;ambulance, police, siren, fire truck, fire fighter
Vehicles;Skid;VEHSkid;tire skid, peel out, chuff, burnout
Vehicles;Suspension;VEHSusp;suspension, shock springs, squeak, rattle
Vehicles;Tire;VEHTire;tire, tyre, roll
Vehicles;Truck van & suv;VEHTruck;car, auto, automobile, passenger truck, pickup truck, vans, suv, flatbed, 
Vehicles;Utility;VEHUtil;utv, sxs, side by side, rzr, ranger, cushman, gator
Vehicles;Wagon;VEHWagn;wagon, stagecoach, buggy, carriage, wood cart
Vehicles;Window;VEHWndw;car, auto, automobile, automatic window, power window
Voices;Alien;VOXAlien;alien language, chewbacca
Voices;Baby;VOXBaby;coo, babble, fuss, snuffle
Voices;Cheer;VOXCheer;clap, boo, cheer, yay, shout, woohoo, holler
Voices;Child;VOXChld;child, teen, tween
Voices;Crying;VOXCry;cry, pout, sob, whimper, bawl, fuss, wounded
Voices;Efforts;VOXEfrt;effort, grunt, struggle, strain, exert
Voices;Female;VOXFem;woman, female
Voices;Futzed;VOXFutz;speaker, public address, announcement
Voices;Historical;VOXHist;speech, lecture, broadcast, news, historical
Voices;Laugh;VOXLaff;giggle, chuckle, laugh, hoot, holler, maniacal, hysterical
Voices;Male;VOXMale;male, man
Voices;Misc;VOXMisc;miscellaneous
Voices;Reaction;VOXReac;oh, ooh, ooo, ah, ahh, ahhh, er, em, hmm, hm
Voices;Scream;VOXScrm;shout, yell, scream, death, fall
Voices;Singing;VOXSing;sing, hum, ditty
Voices;Whisper;VOXWhsp;whisper, murmur, hush
Water;Bubbles;WATRBubl;bubble, boil, simmer, blub, glub, cauldron, potion
Water;Drain;WATRDran;drain, gurgle, burble, sewer, shower, sink, storm drain
Water;Drip;WATRDrip;drip, plip, plop, trickle, leak, cave
Water;Fizz;WATRFizz;fizz, sizzle, seltzer, foam, hiss
Water;Flow;WATRFlow;river, stream, creek, current, watercourse, tributary, brook, runnel, rivulet, spring
Water;Fountain;WATRFoun;fountain, spray, trickle, hiss
Water;Impact;WATRImpt;splash, bellyflop, cannonball, depth charge, sploosh
Water;Lap;WATRLap;ripple, lap, hull, slap, slosh
Water;Misc;WATRMisc;miscellaneous
Water;Movement;WATRMvmt;slosh, wade, splash, sweep, tread
Water;Plumbing;WATRPlmb;toilet flush, sink, shower,
Water;Pour;WATRPour;pour, fill, dump, empty
Water;Splash;WATRSplsh;splash, swim, wade, dive, plunge, slosh, submerge
Water;Spray;WATRSpray;spray, spritz, squirt, gush, sprinkle
Water;Steam;WATRStm;spritz, mist, steam, wet hiss, sputter
Water;Surf;WATRSurf;coastline, shoreline, seashore, beach, wash
Water;Turbulent;WATRTurb;whirlpool, wave pool, rapids, maelstrom, swirl
Water;Underwater;WATRUndwtr;underwater, flow, turbulent
Water;Waterfall;WATRFall;waterfall, cascading, dam, torrent, niagara
Water;Wave;WATRWave;wave, breakwater, tides, seashore, jetty, lapping
Weapons;Armor;WEAPArmr;armour, chainmail, helm, scale armor, breastplate, cuirass, domaru, splint, haramaki, shield
Weapons;Arrow;WEAPArro;arrow, bolt, fletch, quiver
Weapons;Axe;WEAPAxe;ax, axe, chop, throwing ax
Weapons;Blunt;WEAPBlnt;club, bat, mace, ball and chain, nunchuck, war hammer, warhammer, stave, brass knuckles, flail, tonfa, nightstick, cudgel
Weapons;Bow;WEAPBow;longbow, compound box, crossbow
Weapons;Knife;WEAPKnif;switchblade, jack knife, butterfly knife, hunting knife, utility knife, cleaver, butcher knife, trench knife, chef knife
Weapons;Misc;WEAPMisc;slingshot
