8.2.1;;;;
Cartoon;Machine;TOONMach;Cartoon machines, an overly comical sounding machine or contraption. A Rube Goldberg contraption.;ACME, Animated, Apparatus, Cartoony, Comic, Comical, Contraption, Device, Gadget, Gizmo, Goldberg, Hanna, Machine, Rube, Silly, Toon, Trap
Cartoon;Misc;TOONMisc;Cartoon sounds not fitting another category in this list.;Animated, Blorb, Cartoony, Comic, Flump, Hanna, Silly, Squanch, Toon
Cartoon;Musical;TOONMx;Cartoon musical phrases. String plucks for a cartoon character sneaking up on another. Perhaps a cartoon musical phrase.;Animated, Ascend, Cartoony, Comic, Descend, Gliss, Hanna, Melodic, Musical, Silly, Toon
Cartoon;Pluck;TOONPluk;Cartoon string plucks, violin plucks, dental floss plucks.;Animated, Cartoony, Comic, Hanna, Plink, Pluck, Silly, String, Toon
Cartoon;Pop;TOONPop;Cartoon funny pops, mouth pops, suction cup pops.;Animated, Bubble, Bubblegum, Cartoony, Comic, Cup, Gun, Hanna, Mouth, Pop, Pops, Silly, Suction, Toon
Cartoon;Shake;TOONShake;Cartoon shake, like a noisemaker toy, maraca.;Animated, Cartoony, Comic, Hanna, Rattle, Silly, Toon, Tremble
Cartoon;Splat;TOONSplt;Cartoon splats, funny liquid and mud like splats and things.;Animated, Cartoony, Comic, Hanna, Silly, Splat, Splort, Squelch, Squish, Toon
Cartoon;Squeak;TOONSqk;Cartoon squeaks. funny little sounding squeaks of things.;Animated, Cartoony, Comic, Hanna, Rubber, Silly, Squeak, Toon
Cartoon;Stretch;TOONStrch;Cartoon stretches, funny rubber or other type stretching sounds, exaggerated.;Animated, Cartoony, Comic, Elongate, Extend, Hanna, Lengthen, Pull, Silly, Strain, Toon, Yank
Cartoon;Swish;TOONSwsh;Cartoon swishes, specifically very funny cartoony swishes.;Animated, Cartoony, Comic, Hanna, Silly, Swirl, Swoosh, Toon, Twirl, Whoosh
Cartoon;Twang;TOONTwang;Cartoon twangs, that classic ruler twang type sound.;Animated, Band, Cartoony, Comic, Hanna, Harp, Jaw, Pluck, Rubber, Ruler, Silly, String, Toon, Twanging
Cartoon;Vehicle;TOONVeh;Cartoon vehicles, think Jetsons spaceship or Flintstones cars.;Animated, Backfire, Cartoony, Comic, Contraption., Flintstones, Hanna, Jetsons, Silly, Toon
Cartoon;Vocal;TOONVox;Cartoon vocals, specifically very silly. See also CARTOON-ANIMALS for non-human vocals.;Animated, Cartoony, Comic, Grumble, Hanna, Mumble, Mutter, Ramble, Silly, Toon, Voice
Cartoon;Warble;TOONWarb;Cartoon warble.;Animated, Cartoony, Comic, Hanna, Quaver, Silly, Toon, Vibrato, Warbling, Wobble
Cartoon;Whistle;TOONWhis;Cartoon whistles, most likely slide whistles, other very silly whistles. A Wolf-Whistle.;Animated, Blow, Cartoony, Comic, Hanna, Silly, Slide, Toon, Toot, Whistle, Wolf
Cartoon;Zip;TOONZip;Cartoon zips. Very fast 'zip' type sounds, often for fast movement aways.;Animated, Cartoony, Comic, Dart, Flash, Fly, Hanna, Rico, Silly, Toon, Whizz, Zing, Zip, Zippy, Zoom
Ceramics;Break;CERMBrk;Ceramics break of a more singular nature, a plate shatter, breaking, cracking, crunching. Mostly for single items breaking. See also CERAMICS-CRASH & DEBRIS.;Apart, Break, Burst, Ceramic, Ceramics, China, Chip, Clay, Crack, Crockery, Crumble, Crunch, Crush, Demolish, Destroy, Disintegrate, Earthenware, Fracture, Fragment, Porcelain, Pottery, Shatter, Smash, Snap, Splinter, Split, Stoneware, Terracotta, Tile, Ware
Ceramics;Crash & debris;CERMCrsh;Ceramics destruction of more of a group nature, multiple crashes and debris. See also CERAMICS-BREAK.;Ceramic, Ceramics, China, Clay, Collision, Crockery, Debris, Earthenware, Fall, Fragments, Porcelain, Pottery, Remains, Rubble, Ruins, Scatter, Shards, Smash, Stoneware, Terracotta, Tile, Trash, Ware, Wreckage
Ceramics;Friction;CERMFric;Ceramics friction, scraping, squeaking, screeching.;Abrasion, Attrition, Ceramic, Ceramics, China, Clay, Creak, Crockery, Earthenware, Erosion, Grating, Grinding, Porcelain, Pottery, Rasping, Rubbing, Scouring, Scrape, Scraping, Scratching, Screech, Scuffing, Sliding, Squeak, Stoneware, Stress, Terracotta, Tile, Ware, Wear
Ceramics;Handle;CERMHndl;Ceramics handling, picking up a coffee mug, handling a plant pot. Some overlap with CERAMICS-MOVEMENT.;Caress, Catch, Ceramic, Ceramics, China, Clasp, Clay, Clench, Clutch, Crockery, Down, Earthenware, Embrace, Fondle, Grab, Grasp, Grip, Handle, Hold, Manipulate, Operate, Palm, Pickup, Porcelain, Pottery, Seize, Set, Stoneware, Take, Terracotta, Tile, Toss, Touch, Use, Ware
Ceramics;Impact;CERMImpt;Ceramics impacts without breaking, so hits drops, clunks and clinks. See also CERAMICS-BREAK.;Bang, Banging, Bash, Bump, Ceramic, Ceramics, China, Clap, Clay, Clink, Clunk, Collide, Colliding, Collision, Crash, Crashing, Crockery, Drop, Earthenware, Hit, Hitting, Impact, Impacting, Jolt, Knock, Porcelain, Pottery, Pound, Ram, Shock, Slam, Slamming, Smack, Smacking, Stoneware, Strike, Striking, Terracotta, Thrust, Thump, Tile, Ware
Ceramics;Misc;CERMMisc;Ceramics sounds not fitting another category in this list.;Ceramic, Ceramics, China, Clay, Crockery, Earthenware, Miscellaneous, Porcelain, Pottery, Stoneware, Terracotta, Tile, Ware
Ceramics;Movement;CERMMvmt;Ceramics single or group movement, so dragging, shaking and rattling. See also CERAMICS-HANDLE.;Ceramic, Ceramics, China, Clatter, Clay, Crockery, Drag, Earthenware, Jiggle, Jingle, Move, Porcelain, Pottery, Rattle, Roll, Shake, Shift, Stoneware, Terracotta, Tile, Vibrate, Ware, Wobble
Ceramics;Tonal;CERMTonl;Ceramics ringing, as in being bowed.;Bowed, Ceramic, Ceramics, China, Clay, Crockery, Earthenware, Frequency, Harmonic, Melodic, Melodious, Musical, Ping, Pitch, Porcelain, Pottery, Resonance, Resonant, Ring, Shing, Sonorous, Sound, Stoneware, Terracotta, Tile, Timbre, Tonal, Tone, Ware
Chains;Break;CHAINBrk;Chain snapping or breaking, that sharp sound of a chain failing.;Bend, Break, Burst, Crack, Fracture, Links, Rupture, Sever, Shatter, Snap, Splinter, Split
Chains;Handle;CHAINHndl;Chain handling, repairing a bike chain, a prisoner moving around in chains. Some overlap with CHAINS-MOVEMENT.;Catch, Clench, Down, Grab, Grasp, Grip, Handle, Hold, Manipulate, Operate, Palm, Pickup, Pulling, Seize, Set, Take, Throw, Toss, Use
Chains;Impact;CHAINImpt;Chain impacts, such a big chain hit or slam, or a tension snap of a chain being pulled taut.;Bang, Banging, Colliding, Crash, Crashing, Drop, Hit, Hitting, Impact, Impacting, Pound, Ram, Slam, Slamming, Smack, Smacking, Strike, Striking, Thrust
Chains;Misc;CHAINMisc;Chain sounds not fitting another category in this list.;Bonds, Links, Manacles, Miscellaneous, Restraints, Shackles
Chains;Movement;CHAINMvmt;Chain handling, particularly being pulled through pulleys or across surfaces. See also CHAINS-HANDLE.;Bind, Bound, Clank, Clatter, Drag, Jingle, Shackle, Shackled, Shake, Vibrate
Chemicals;Acid;CHEMAcid;Chemical acid burning and sizzling, bubbling. A vat of acid.;Acetic, Acidic, Acrid, Biting, Caustic, Citric, Corrosive, Erosive, Fizz, Hydrochloric, Melt, Sizzle, Sour, Sulfuric, Toxic
Chemicals;Misc;CHEMMisc;Chemical sounds not fitting another category in this list.;Agents, Atoms, Chemical, Chemicals, Compound, Compounds, Formulas, Matter, Miscellaneous, Mixtures, Molecules, Reagent, Solutions, Substance, Substances, Toxic
Chemicals;Reaction;CHEMReac;Chemical reactions, chemistry set, bubbling, foaming, bunsen burner reactions. Overlap perhaps with LIQUID & MUD category.;Activate, Bubbling, Catalysis, Catalyst, Catalyze, Chemically, Chemistry, Electrolysis, Endothermic, Enzyme, Exothermic, Fermentation, Foaming, Hydrolysis, Inactive, Inert, React, Reaction, Reactive, Reagent, Transformation
Clocks;Chime;CLOCKChim;Chimes, bells specifically for a clock, Grandfather clock chimes. Alarm clocks would go to ALARMS-CLOCK.;Bell, Chime, Clock, Dong, Grandfather, Peal, Ring, Sound, Strike, Striker, Toll, Tolling
Clocks;Mechanics;CLOCKMech;Clocks winding, complex mechanical clock mechanisms.;Apparatus, Clocklike, Clockwork, Clockworks, Cogwheel, Cuckoo, Device, Escapement, Gears, Innards, Insides, Machinery, Mainspring, Mechanisms, Movements, Pendulum, Springs, Ticktock, Timepiece, Watch, Wheels, Winder, Winding, Workings
Clocks;Misc;CLOCKMisc;Clock sounds not fitting another category in this list. Also see ALARMS-CLOCK;Chronometers, Miscellaneous, Timekeepers, Timepieces, Timers, Watches
Clocks;Tick;CLOCKTick;Analog ticking clocks and watches of all sizes, also mechanical stop watches.;Chronometer, Click, Clicking, Clock, Egg, Face, Hands, Numerals, Pendulum, Quartz, Sounds, Stop, Stopwatch, Tick, Tick-Tock, Ticking, Time, Timekeeping, Timer, Tock, Tocking, Watch
Cloth;Flap;CLOTHFlp;Cloth flapping, as in a flag flapping, or superman's cape. Also ship sails and parachutes.;Apparel, Apron, Banner, Bib, Blanket, Burlap, Canvas, Cape, Clothe, Cotton, Dress, Fabric, Fabrics, Flag, Flannel, Flap, Flapping, Flicker, Flutter, Fluttering, Garment, Gown, Jacket, Jeans, Khaki, Lace, Laundry, Linen, Material, Microfiber, Muslin, Nylon, Oilcloth, Oilskin, Pants, Parachute, Pillowcase, Polyester, Rag, Rayon, Robe, Rustle, Rustling, Sail, Sailcloth, Sheet, Shirt, Silk, Skirt, Tablecloth, Terry, Textile, Towel, Whipping, Wool, Woven
Cloth;Handle;CLOTHHndl;Cloth handling, grabbing a jacket, clothy arm grabs, etc. Some overlap with CLOTH-MOVEMENT. See also possibly OBJECTS-FASHION.;Apparel, Apron, Banner, Bib, Blanket, Burlap, Canvas, Catch, Clasp, Clench, Clothe, Clutch, Cotton, Down, Dress, Embrace, Fabric, Fabrics, Flag, Flannel, Garment, Gown, Grab, Grasp, Grip, Handle, Hold, Jacket, Jeans, Khaki, Lace, Laundry, Linen, Material, Microfiber, Muslin, Nylon, Oilcloth, Oilskin, Pants, Pickup, Pillowcase, Polyester, Rag, Rayon, Robe, Seize, Set, Sheet, Shirt, Silk, Skirt, Tablecloth, Terry, Textile, Toss, Towel, Wool, Woven
Cloth;Impact;CLOTHImpt;Cloth impacts, throwing a jacket forcefully to the floor, a wet towel snap. Some overlap with CLOTH-MOVEMENT possible.;Apparel, Apron, Banner, Bib, Blanket, Bump, Burlap, Canvas, Clothe, Cotton, Dress, Drop, Fabric, Fabrics, Flag, Flannel, Garment, Gown, Hit, Hitting, Impact, Impacting, Jacket, Jeans, Khaki, Lace, Laundry, Linen, Material, Microfiber, Muslin, Nylon, Oilcloth, Oilskin, Pants, Pillowcase, Polyester, Rag, Rayon, Robe, Sheet, Shirt, Silk, Skirt, Smack, Smacking, Strike, Tablecloth, Terry, Textile, Thump, Towel, Wool, Woven
Cloth;Misc;CLOTHMisc;Cloth sounds not fitting another category in this list.;Apparel, Apron, Banner, Bib, Blanket, Burlap, Canvas, Chambray, Cloth, Clothe, Corduroy, Cotton, Denim, Dress, Fabric, Fabrics, Flag, Flannel, Garment, Gown, Jacket, Jeans, Khaki, Lace, Laundry, Linen, Material, Microfiber, Miscellaneous, Muslin, Nylon, Oilcloth, Oilskin, Pants, Pillowcase, Polyester, Rag, Rayon, Robe, Sheet, Shirt, Silk, Skirt, Tablecloth, Terry, Textile, Towel, Twill, Velvet, Wool, Woven
Cloth;Movement;CLOTHMvmt;Varied cloth movement except flapping which has its own category. Variety of cloth movement. Cloth zuzz. See also CLOTH-FLAP.;Adjusting, Apparel, Apron, Arranging, Banner, Bib, Billow, Billowing, Blanket, Bunching, Burlap, Canvas, Clothe, Cotton, Crumpling, Drape, Draping, Dress, Fabric, Fabrics, Flag, Flannel, Flapping, Flow, Flutter, Fluttering, Folding, Garment, Gathering, Gown, Hang, Jacket, Jeans, Khaki, Lace, Laundry, Linen, Material, Microfiber, Movement, Muslin, Nylon, Oilcloth, Oilskin, Pants, Pillowcase, Pleating, Polyester, Positioning, Rag, Rayon, Repositioning, Ripple, Robe, Ruffle, Ruffling, Rustle, Rustling, Scrunch, Scrunching, Settling, Sheet, Shifting, Shirt, Silk, Skirt, Smoothing, Spreading, Stretching, Sway, Swaying, Swing, Swish, Tablecloth, Terry, Textile, Towel, Tucking, Tugging, Undulate, Unfolding, Waving, Wool, Woven, Zuzz
Cloth;Rip;CLOTHRip;Various cloth rips and tears, short to long. Velcro would best fit here too.;Apart, Apparel, Apron, Banner, Bib, Blanket, Breach, Burlap, Canvas, Clothe, Cotton, Cut, Dissect, Dress, Fabric, Fabrics, Flag, Flannel, Garment, Gash, Gown, Incise, Jacket, Jeans, Khaki, Lace, Lacerate, Laundry, Linen, Material, Microfiber, Muslin, Nylon, Oilcloth, Oilskin, Pants, Perforate, Pillowcase, Polyester, Puncture, Rag, Rayon, Rend, Rip, Ripped, Ripper, Ripping, Rive, Robe, Sever, Sheet, Shirt, Shred, Shredded, Silk, Skirt, Slash, Sunder, Tablecloth, Tattered, Tatters, Tear, Tearing, Terry, Textile, Towel, Velcro, Wool, Woven
Communications;Audio visual;COMAv;Various AV devices such a projector or tape recorder, video cameras here too. Some overlap or confusion with COMMUNICATIONS-CAMERA.;16mm, 8mm, Amplification, Amplifier, Audio, Audiovisual, Aural, AV, Betamax, Bias, Bolex, Cables, Camcorder, Camera, Cassette, CD, Cinematography, Conferencing, Device, Digital, Dollies, Film, Filming, Footage, Hypermedia, Ipod, Laserdisc, Media, Mixer, Monitoring, Motion, Multimedia, Nagra, Picture, Playback, Player, Presentation, Projector, Radiotelephone, Receiver, Recorder, Reel, Render, Slide, Sound, Spooling, Streaming, System, Tape, Taping, Telecommunication, Television, To, Transient, Tripod, VCR, Video, Videocam, Videophone, Visual, Walkman, Wall
Communications;Camera;COMCam;Still camera shutters, automatic winding, old flash-bulbs. Movie and video cameras to COMMUNICATIONS-AV.;120mm, 35mm, Action, Autofocus, Body, Bulb, Cam, Camara, Camera, Cameraman, Cameramen, Cameraperson, Camra, Canon, CCTV, Digicam, Digital, DSLR, Film, Flash, Format, Fuji, Fujifilm, Hasselblad, Image, Imaging, Instant, Kodak, Leica, Lens, Lense, Mamiya, Medium, Minicam, Nikon, Olympus, Photo, Photog, Photograph, Photographer, Photographic, Photographing, Photography, Picture, Pictures, Point-And-Shoot, Polaroid, Sensor, Shutter, SLR, Sony, Surveillance, Trail, Viewfinder, Webcam, Winding
Communications;Cellphone;COMCell;Cellphones and Smartphones., clicks and rings, tones.;Android, Blackberry, Calling, Cameraphone, Carphone, Cell, Cellular, Femtocell, Flip, Galaxy, Handsfree, Iphone, Mobile, Motorola, Nokia, Phone, Pocketphone, Portability, Roaming, Screenphone, SIM, Smartphone, Wireless, Wristphone
Communications;Microphone;COMMic;Feedback and mic bumps and handling. Megaphones would go here too.;Cardioids, Dictaphone, Electret, Feedback, Handling, Headsets, Hydrophone, Hypercardioid, Lapel, Larsen, Lavalier, Lavaliere, Lectern, Megaphone, Mic, Microphone, Mics, Mike, Mikes, Podium, Preamplifier, Tap, Transducer
Communications;Misc;COMMisc;Communication sounds not fitting another category in this list.;Comm, Communicator, Fax, Miscellaneous, Newsletter, Reporting, Telecom, Telecommunication, Telecommunications, Telecoms, Telematics, Transmittal, Transmitted
Communications;Phonograph;COMPhono;Turntable, Victrola, motors and mechanics. STATIC has its own subcategory here.;33, 45, 78, Audion, Changer, Cinematograph, Edison, EP, Gramophone, Gramophones, Graphogram, Graphophone, Jukebox, Jukeboxes, Kinetoscope, LP, Orchestrion, Phonautograph, Phono, Phonogram, Phonographic, Phonography, Phonorecord, Photophone, Pianola, Player, Portable, Radiogram, Record, Stereophonic, Stereopticon, Stylus, Turntable, Turntables, Victrola, Vinyl
Communications;Radio;COMRadio;Tuning, radio and shortwave sounds. STATIC has its own subcategory here. A radio broadcast would go here too. Overlap with VOICES-FUTZED.;Airing, Airwaves, AM, Antenna, BBC, Boombox, Broadcast, Broadcaster, Broadcasting, Car, Clock, Communications, FM, Futz, HD, Longwave, Newscasting, Portable, Radar, Radial, Radiocast, Radiocommunication, Radiofrequency, Radiophonic, Radiotelegraph, Radiotelegraphy, Radiotelephone, Receiver, Receiving, Shortwave, Side-Band, Signal, Siriusxm, Squelch, Station, Tabletop, Transmission, Tuner, Tuning, Waves, Weather, Wireless
Communications;Static;COMStatic;Static from any electronic source, radio, CB, television, optical noise, phonograph noise.;Aliasing, Brown, Buzz, Crackle, Crunchy, Electrostatic, Fuzz, Hiss, Hum, Interference, Noise, Noisy, Pink, Radio, Scramble, Squelched, TV, White
Communications;Telemetry;COMTelm;Fax machine tones, modem tones, telegraph, teletype. UI is it's own category;Analog, Analytics, Code, Comms, Data, Datalink, Datalogger, Dataloggers, Digital, Downlink, Downlinks, FSK, GPS, Modem, Monitoring, Morse, PPM, PSK, Ranging, Readout, Readouts, Satellites, Sensors, SOS, Spectrum, Telegraph, Tracker, Trackers, Tracking, Transmission, Uplinking
Communications;Telephone;COMTelph;Old school rotary dial and digital telephones. Technically any telephone that isn't a mobile or cell phone.;Answerphone, Autodial, Calling, Cord, Cordless, Dial, Dialer, Dialing, Directory, Handset, Helpdesk, Helpline, Hotline, Hotlines, Interphone, Key, Landline, Number, Numero, Pad, Payphone, Phone, Phonecall, Phoned, Phoneline, Phoning, Push-Button, Radiotelephone, Radiotelephony, Receiver, Rotary, Speakerphone, Switchboard, Switchboards, Tel, Tele, Telecom, Telecommunication, Telecommunications, Teleconference, Teleconferencing, Telefonica, Telemarketing, Telephonic, Telephonically, Telephonist, Telephonists, Telephony, Touch-Tone, Touchtone, Voicemail
Communications;Television;COMTv;Television programs, on and off, channel changes, TV Remote controls. STATIC has its own subcategory here. A television broadcast would go here too. Overlap with VOICES-FUTZED.;4K, Advertising, Antenna, Broadcast, Broadcaster, Channel, Commercials, CRT, Curved, Dial, Documentaries, Drama, Emissions, Flatscreen, Futz, HDR, LCD, LED, Movies, News, Newscaster, OLED, Opera, Plasma, Program, Programming, QLED, Remote, Show, Sitcom, Sitcoms, Smart, Soap, Sports, Talk, Teevee, Teleshopping, Televised, Television, Telly, Tube, TV, UFH, VHF, Viewing
Communications;Transceiver;COMTran;Walkie Talkies, CBs, Ham Radios, all two-way transceivers and radios go here. Put voices into VOICES-FUTZED.;Allonge, Antenna, Array, Bleep, Broadcast, CB, Collect, Collecting, Compander, Converter, Cradle, Cross, Directional, Dispatch, Downlink, Ear, Frequency, Ham, Heterodyne, Intercom, Keying, Lead, Modulation, Multipath, Omnidirectional, Racon, Radar, Radio, Radiogram, Radioman, Radios, Radiosonde, Receive, Received, Receiver, Receiving, Rig, Satellite, Signal, Squelch, Talkies, Transmitter, Transponder, Two-Way, Walkie, Wavelength, Wireless
Communications;Typewriter;COMType;Old school typewriters, not modern computer keyboards.;Braillewriter, Brother, Carriage, Corona, Daisywheel, Electric, Keyboard, Knob, Manual, Mimeographs, Olivetti, Olympia, Platen, Platten, Portable, Return, Ribbon, Royal, Smith-Corona, Stenograph, Stenographer, Tabulator, Teleprinter, Teletype, Teletypes, Teletypewriters, Treadle, Typeball, Typebar, Typebars, Typeface, Typehead, Typewrite, Typewriter, Typewritten, Typist, Typists, Typograph, Typographer, Underwood
Computers;Hard drive;CMPTDriv;Laptop or other hard drive seeking sounds, data reading.;Boot, Data, Disc, Disk, Firewire, Floppy, Gigabytes, Grind, Hard, HDD, IDE, Magnetic, Megabytes, NAS, RAID, SATA, SCSI, Search, SSD, Storage, Terabytes, Thunderbolt
Computers;Keyboard & mouse;CMPTKey;Typing on computer keyboard, and mouse movement.;Bluetooth, Clicking, Cursor, Device, Ergonomic, Input, Keyboard, Keypad, Keys, Keystroke, Magic, Mechanical, Mice, Mouse, Numeric, Optical, QWERTY, Touchpad, Trackball, Trackpad, Typing, Wired, Wireless
Computers;Misc;CMPTMisc;Computer sounds not fitting another category in this list. Printers would go to MACHINES-OFFICE.;Calculation, Computing, CPU, Cybercrime, Cyberspace, Desktop, Desktops, Gadget, Laptop, Mainframe, Palm, Pc, Peripheral, Pilot, Pocket, Software, Supercomputer, Tablet, Tech
Creatures;Aquatic;CREAAqua;Giant mutant squids or sea monsters, kraken, leviathans.;Aquatic, Creature, Cthulhu, Giant, Hydra, Kelpie, Kraken, Leviathan, Loch, Marine, Mermaid, Monster, Naga, Ness, Nessie, Oceanic, Sea, Serpent, Siren, Squid
Creatures;Avian;CREAAvian;Alien or Fantasy birds, or weird birdlike creatures. A giant mutant parakeet would go here.;Alien, Beaked, Birds, Extraterrestrial, Fantasy, Feathered, Flying, Garuda, Griffin, Harpy, Hippogriff, Monster, Phoenix, Roc, Simurgh, Thunderbird, Winged
Creatures;Beast;CREABeast;Big four legged creatures and beasts. Wooly Mammoth, a mutant elephant, Mumakil.;Abomination, Beast, Cerberus, Chupacabra, Creature, Cryptid, Mammoth, Minotaur, Monster, Mumakil, Quadruped, Sasquatch, Unicorn, Wooly, Yeti
Creatures;Blob;CREABlob;Gelatinous and gooey type creatures, gelatinous cube.;Amorphous, Blob, Blobby, Formless, Gelatinous, Gloop, Gooey, Goop, Jelly-Like, Mass, Monster, Ooze, Shapeless, Slime, Slimy, Viscous
Creatures;Dinosaur;CREADino;Dinosaurs of all types, Jurassic Park.;Allosaur, Allosaurus, Ankylosaurus, Anteosaur, Apatosaurus, Archaeopteryx, Archosaur, Argentinosaur, Beastie, Brachiosaurus, Brontosaur, Brontosaurs, Brontosaurus, Carnosaur, Cerapodan, Ceratopsian, Deinosaur, Dino, Dinocarid, Dinoceratan, Dinos, Dinosauriform, Dinosauromorph, Dinosaurus, Dinotherium, Diplodocus, Duckbilled, Exhibition, Fossil, Fossilised, Fossilized, Fossils, Hadrosaur, Hadrosaurs, Hung, Ichthyosaur, Ichthyosaurus, Iguanodon, Jurassic, Mesosaur, Mesosaurid, Mesozoic, Mosasaur, Non, Nothosaur, Ornithischian, Ornithopod, Oviraptor, Palaeontologist, Palaeontology, Palaeosaur, Paleontologist, Paleontology, Parasaurolophus, Pelagosaur, Plateosaur, Plesiosaur, Prehistoric, Prosauropod, Protorosaur, Pteranodon, Pterodactyl, Pterodactyls, Pterosaur, Pterosaurs, Raptor, Reptile, Rex, Rhynchosaur, Saurian, Saurians, Saurischian, Sauropod, Sauropods, Saurs, Segnosaurid, Spinosaur, Spinosaurid, Spinosaurus, Stegosaur, Stegosaurs, Stegosaurus, Teleosaur, Therizinosaurid, Theropod, Titanosaur, Triceratops, Trilophosaurid, Tyrannosaur, Tyrannosaurid, Tyrannosaurs, Tyrannosaurus, Velociraptor
Creatures;Dragon;CREADrgn;Game of Thrones, Lord of the Rings, dragons of all types. See also CREATURES-REPTILIAN.;Chimera, Draco, Drago, Dragon, Dragoness, Dragonlike, Dragonslayer, Drake, Firedrake, Hydra, Naga, Serpent, Wyrm, Wyrmling, Wyvern, Wyverns
Creatures;Elemental;CREAElem;Creatures based on elements, rock giants, fire creatures, ice monsters, such a the Balrog, or a Rock Giant.;Air, Alchemic, Alchemical, Arcane, Crystal, Earth, Fire, Giant, Golem, Ice, Monster, Primal, Primeval, Rock, Shadow, Snow, Water, Wood
Creatures;Ethereal;CREAEthr;Ghosts, spirits, ethereal vocals and wispy movement, apparitions.;Aethereal, Angel, Apparition, Apparitional, Astral, Banshee, Being, Corporeal, Ephemeral, Ethereal, Floaty, Ghost, Ghostlike, Ghosts, Gossamer, Otherworldly, Phantasmal, Phantasmic, Phantom, Poltergeist, Soul, Specter, Spectral, Spirit, Spirits, Vaporous, Vapory, Wisp, Wispy, Wraith
Creatures;Humanoid;CREAHmn;Human sized mythical creatures, so zombies and vampires, elves etc. Troll, Ogres, Orcs. Two legged creatures.;Bigfoot, Dead, Elf, Frankenstein, Ghoul, Living, Mummy, Ogre, Orcs, Swamp, Tengu, Thing, Troll, Undead, Vampire, Werewolf, Witch, Zombie
Creatures;Insectoid;CREAInsc;Giant spiders or other insect like creatures. The creature from The Fly. A giant Tarantula.;Ant, Arachnid, Giant, Spider, Wasp
Creatures;Misc;CREAMisc;Creature sounds not fitting another category in this list.;Cryptids, Folklore, Miscellaneous, Mythical, Mythological
Creatures;Monster;CREAMnstr;Godzilla, scary monsters, horror monsters. See also CREATURES-HUMANOID.;Behemoth, Chupacabra, Godzilla, King, Kong, Rancor, Xenomorph, Yeti
Creatures;Reptilian;CREARept;Giant lizards and snakes, large giant hissing monsters.;Basilisk, Giant, Gorgon, Lizard, Medusa, Serpent, Serpentine, Snake
Creatures;Small;CREASmall;Specifically small mythical creatures. Fairies, pixies, small rodent like creatures, etc. Distinguished by small size.;Brownie, Cupid, Elf, Elves, Fairy, Fraggle, Gnome, Gremlin, Hobgoblin, Imp, Leprechaun, Nymph, Pixie, Sprite
Creatures;Source;CREASrce;Source recordings meant for creature design, like prop recordings, human voice packs for design, etc.;Barks, Bellows, Breath, Call, Caw, Chatters, Chitter, Click, Cries, Cry, Effort, Groans, Growls, Grunt, Grunts, Gurgles, Guttural, Hiss, Hisses, Howls, Moans, Mouth, Roars, Scream, Screams, Screech, Screeches, Shrieks, Snarls, Squawk, Squeal, Wails, Whine, Whispers, Yowls
Crowds;Angry;CRWDAngr;Crowds of upset or angry people, as in a riot, protest, a schoolyard fight. See also AMBIENCE-PROTEST.;Agitated, Audience, Congregation, Demonstrators, Enraged, Furious, Gathering, Hooligan, Horde, Hostile, Incensed, Infuriated, Looters, Mad, Mob, Multitude, Outraged, Protest, Protesters, Riot, Rioters, Rowdy, Shout, Throng, Violent, Wrathful
Crowds;Applause;CRWDApls;Crowds where the applause is predominantly featured. Use CROWDS-CHEERING for recordings that are mainly vocals.;Acclaimed, Adulation, Applaud, Applauded, Applauding, Applause, Appreciated, Appreciating, Appreciative, Audience, Cheer, Cheering, Cheers, Clap, Clapping, Congratulation, Congregation, Encore, Enthusiastic, Gathering, Golf, Grandstand, Grandstander, Grandstanding, Hand, Hand-Clapping, Handclap, Horde, Multitude, Ovation, Praise, Slow, Throng
Crowds;Battle;CRWDBatl;Crowds in battle, fighting, yelling screaming, dying. If including gunfire, explosions. use AMBIENCE-WARFARE.;Army, Battalion, Battle, Chants, Charge, Charging, Combat, Conflict, Cries, Dying, Fighting, Horde, Infantry, Massacre, Melee, Multitude, Rally, Screaming, Scuffle, Shootout, Shout, Shouts, Showdown, Throng, Troop, Trooping, Troops, War, Yells
Crowds;Celebration;CRWDCele;Crowds celebrating holidays, parties, rowdy crowds. If not clean, use AMBIENCE-CELEBRATION.;Audience, Awards, Birthday, Celebrate, Celebrating, Celebratory, Christmas, Election, Excited, Festive, Holiday, Jubilant, New, Parade, Party, Revel, Revelers, Rowdy, Victory, Years
Crowds;Cheering;CRWDCheer;Could include applause, but cheering crowds where the crowd vocals are predominant. Overlap with CROWDS-CELEBRATION.;Audience, Awards, Celebratory, Chants, Cheerful, Cheering, Concert, Elated, Euphoric, Excited, Exultant, Graduation, Happy, Joyful, Jubilant, Parade, Political, Rally, Rejoicing, Roaring, Rousing, Sports, Stadium, Swells, Victory, Whooping
Crowds;Children;CRWDChld;Relatively clean vocals of children together, playing in a playground, in a school classroom, recess, school hallway. See also AMBIENCE-SCHOOL.;Babies, Children, Daycare, Elementary, Highschool, Infants, Juveniles, Kids, Kindergarten, Little, Minors, Ones, Park, Play, Playground, Playgroup, Playing, Recess, School, Schoolyard, Tag, Toddlers, Tots, Youngsters, Youths
